iin_start,iin_end,number_length,number_luhn,scheme,brand,type,prepaid,country,bank_name,bank_logo,bank_url,bank_phone,bank_city
45713345,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545126000,København K
45713346,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124720,København Ø
45713347,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124820,Holte
45713348,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120550,Brøndby
45713349,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120650,Solrød Strand
45713350,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122730,Hvidovre
45713357,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124690,Ballerup
45713359,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713361,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120280,København S
45713386,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125060,Middelfart
45713387,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713390,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713391,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713395,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713401,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120290,Aalborg
45713404,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121600,Herning
45713405,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713406,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123720,Ikast
45713408,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122950,Egå
45713409,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713411,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713412,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123560,Bjerringbro
45713415,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120080,Thisted
45713416,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123350,Hurup Thy
45713420,45713421,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125060,Middelfart
45713426,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125400,Fredericia
45713427,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121350,Kolding
45713428,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121100,Aalborg
45713429,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122100,Roskilde
45713430,45713431,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120440,Frederikssund
45713433,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124320,Ølstykke
45713434,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124330,Stenløse
45713437,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713439,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124320,Ølstykke
45713440,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125140,Haderslev
45713443,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124990,Vordingborg
45713445,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120770,Esbjerg
45713448,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120330,Hirtshals
45713449,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713453,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713457,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122110,Sorø
45713462,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123600,Varde
45713463,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125410,Frederikshavn
45713467,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713470,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120430,Randers C
45713479,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120430,Randers C
45713480,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713482,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713487,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121600,Herning
45713489,45713490,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713506,45713507,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713508,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120110,København K
45713509,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45713511,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121800,Slagelse
45713512,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122110,Sorø
45713515,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121800,Slagelse
45713517,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713523,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121190,Skælskør
45713525,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125000,Ringsted
45713530,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120800,Køge
45713531,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125200,Sønderborg
45713534,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125190,Tønder
45713537,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122240,Gilleleje
45713543,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121000,Hillerød
45713544,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124940,Fredensborg
45713545,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122880,Helsinge
45713555,45713556,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120220,Holbæk
45713562,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120220,Holbæk
45713565,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123000,Nykøbing Sjælland
45713566,45713567,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120620,Asnæs
45713568,45713569,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123000,Nykøbing Sjælland
45713572,45713573,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122370,Frederiksværk
45713574,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120810,Odense C
45713575,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120690,Odense C
45713577,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122500,Odense NV
45713578,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120810,Odense C
45713586,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125090,Ringe
45713588,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125140,Haderslev
45713590,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125170,Aabenraa
45713591,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122080,Odense M
45713596,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124650,Kerteminde
45713597,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125510,Aarup
45713600,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124650,Kerteminde
45713603,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713604,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713606,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713609,45713611,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713612,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125070,Assens
45713613,45713614,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713616,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545126000,København K
45713618,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122200,Vejle
45713619,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120690,Odense C
45713627,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120020,Aarhus C
45713628,45713629,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713631,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124240,Aarhus C
45713632,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713633,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123050,Aarhus N
45713635,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123050,Aarhus N
45713636,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124240,Aarhus C
45713638,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713639,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122950,Egå
45713640,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713642,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713643,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123950,Brabrand
45713645,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123950,Brabrand
45713647,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124310,Hammel
45713648,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121210,Hinnerup
45713649,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122990,Højbjerg
45713651,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122890,Ebeltoft
45713652,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122950,Egå
45713654,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45713655,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713656,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123150,Viby J
45713657,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124030,Risskov
45713661,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123150,Viby J
45713667,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120110,København K
45713668,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45713671,45713672,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713673,45713674,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45713675,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125350,Skanderborg
45713678,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123150,Viby J
45713679,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124060,Ry
45713683,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45713684,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713685,45713686,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713688,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713695,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45713696,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120290,Aalborg
45713697,45713698,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122910,Aalborg
457137,,,,visa,,debit,,DK,DANSKE,,,70123456,
45713701,45713702,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122910,Aalborg
45713703,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545126000,København K
45713705,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125380,Brønderslev
45713706,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713708,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125370,Hobro
45713710,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124680,Aars
45713711,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124120,Støvring
45713714,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121660,Aabybro
45713724,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123370,Nibe
45713730,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713733,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123590,Kolding
45713734,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123600,Varde
45713735,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713737,45713738,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120140,Vejen
45713740,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124960,Skive
45713741,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713742,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121000,Hillerød
45713743,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45713747,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45713748,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713750,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713767,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122760,Rødovre
45713775,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713776,45713779,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713783,45713785,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713786,45713789,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713809,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120110,København K
45713824,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713825,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713827,45713830,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713837,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713838,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713840,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713845,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120140,Vejen
45713846,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123950,Brabrand
45713858,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713860,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713861,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713862,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713864,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713868,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713873,45713874,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713880,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120110,København K
45713881,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713882,45713885,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713886,45713887,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713896,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713900,,16,,visa,Visa/Dankort,debit,,DK,Unknown,,,,
45713901,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713903,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713913,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713914,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125110,Nyborg
45713920,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713921,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713922,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121100,Aalborg
45713924,45713925,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713928,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713930,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713931,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713936,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713939,45713941,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713943,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713945,45713946,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713947,45713948,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713950,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713952,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713954,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120280,København S
45713956,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713958,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713970,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713981,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713985,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713991,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713993,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45713996,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45713999,45714000,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45714001,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545126000,København K
45714002,45714003,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45714014,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120810,Odense C
45714015,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45714020,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45714023,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45714024,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120560,Helsingør
45714025,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121000,Hillerød
45714027,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120110,København K
45714028,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45714029,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125300,Nykøbing F.
45714030,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120260,Næstved
45714031,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122100,Roskilde
45714032,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125000,Ringsted
45714033,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545126700,Glostrup
45714037,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120770,Esbjerg
45714038,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120080,Thisted
45714039,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120810,Odense C
45714040,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45714041,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123030,Fredericia
45714045,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120100,Hjørring
45714046,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45714047,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121100,Aalborg
45714048,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45714049,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121600,Herning
45714050,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120430,Randers C
45714051,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45714052,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125410,Frederikshavn
45714053,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120540,Silkeborg
45714054,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122200,Vejle
45714057,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45714061,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45714064,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45714065,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122760,Rødovre
45714066,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45714067,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120770,Esbjerg
45714070,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122730,Hvidovre
45714072,45714073,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545124800,Lyngby
45714076,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45714083,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120180,Frederiksberg
45714085,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545123780,Kastrup
45714089,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545121570,Børkop
45714090,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45714092,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120810,Odense C
45714095,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,,
45714099,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545125570,Frederiksberg
45714120,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120230,Hellerup
45714130,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120200,Birkerød
45714133,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545122850,Bagsværd
45714160,,16,,visa,Visa/Dankort,debit,,DK,Danske Bank,,www.danskebank.dk,+4545120630,København NV
